id_produk,nama_produk,review,id_user,nama_akun,rating_user,ulasan_produk,waktu_review,varian_produk
PI0066,Fantech Mouse Bungee RGB PRISMA+ MBR01 Cord Clip - Merah Muda,36,UI0360,Deo,5,mantaaaaaapppp,Lebih dari 1 tahun lalu,Varian: Merah Muda
PI0066,Fantech Mouse Bungee RGB PRISMA+ MBR01 Cord Clip - Merah Muda,37,UI2715,r***n,5,cepat sampai mantap 👍👍👍👍,Lebih dari 1 tahun lalu,Varian: Putih
PI0066,Fantech Mouse Bungee RGB PRISMA+ MBR01 Cord Clip - Merah Muda,38,UI1295,N***l,5,"mantapp, kabel mouse saya bisa masuk padahal besar ukurannya👍🏻",Lebih dari 1 tahun lalu,Varian: Hitam
PI0735,VortexSeries Stroke Wave Deskmat Mousepad - Putih,1,UI2716,Lutfi,5,"overall oke, oke lah pokoknya, apalagi GoodGamingShop, harga miring, responnya oke, mantep lah",7 bulan lalu,Varian: Hitam
PI0738,Rexus RXH 329 USB HUB,1,UI2042,Hakim,5,Keren usb hub nya,Lebih dari 1 tahun lalu,none
PI0739,NYK Nemesis HORKOS GP300 Multiplatform - Gamepad,1,UI0315,Firstyan,5,"Barang berfungsi dengan baik, yang sangat disayangkan adalah box-nya yang sudah penyok di beberapa sudut, dan juga tidak dapat stiker 'Goodgaming shop' yang mana...",Lebih dari 1 tahun lalu,none
PI0739,NYK Nemesis HORKOS GP300 Multiplatform - Gamepad,2,UI2717,Fahadi,5,none,Lebih dari 1 tahun lalu,none
PI0739,NYK Nemesis HORKOS GP300 Multiplatform - Gamepad,3,UI2427,E***l,5,"Dalam dus stik-nya masih ada bubble wrap, dikasih stiker jg. Blm coba semoga awet",Lebih dari 1 tahun lalu,none
PI0740,Sades Rifle Fullsize Membrane - Gaming keyboard,1,UI0096,Yohanes,4,"Sudah diterima 1 pcs keyboard sades rifle ada lampu lednya, bagus dan puas cuma telat kirim 1 hari dari penjualnya jadi dikasih bintang 4 saja ya.",3 bulan lalu,none
PI0740,Sades Rifle Fullsize Membrane - Gaming keyboard,2,UI2718,Rafid,5,Keyboardnya mantap dan enak digunakan,10 bulan lalu,none
PI0741,Rexus X17 Bara Flame RGB - Gaming Mouse,1,UI0004,S***o,5,Barang bagus. Sangat lancar dan nyaman saat dipakai. Dapet bonus botol dan stiker dari seller. Terima kasiiiiiih.,Lebih dari 1 tahun lalu,none
PI0741,Rexus X17 Bara Flame RGB - Gaming Mouse,2,UI2719,Firdaus,5,"puas dengan pelayanan dan kualitas produk nya , good job GGS",Lebih dari 1 tahun lalu,none
PI0742,Cooler Master Earmuff for MH630 - MH650 - MH670 - MH751 / MH752 - MH630,1,UI0050,Mario,5,mantep,Lebih dari 1 tahun lalu,Varian: MH670
PI0742,Cooler Master Earmuff for MH630 - MH650 - MH670 - MH751 / MH752 - MH630,2,UI0911,Al,4,Sebenernya mau kasih B5 cuma dikirimnya lama banget,Lebih dari 1 tahun lalu,Varian: MH751 / MH752
PI0743,Digital Alliance Headset Gaming VIVID RGB LED Wired - Gaming Headset - Black,1,UI0883,Aryo,5,"Packing aman, pengemasan cukup lambat karena ada barang yang harus menunggu dikirim oleh distirbutor, pengiriman cepat, seller sangat komunikatif walaupun sempat terjadi...",Lebih dari 1 tahun lalu,Varian: Black
PI0744,Razer Barracuda X QUARTZ Wireless Multiplatform - Gaming Headset - Quartz Only,1,UI0105,F***y,5,"Barangnya mantap sekali, good quality. Best value headset",Lebih dari 1 tahun lalu,Varian: Quartz Only
PI0744,Razer Barracuda X QUARTZ Wireless Multiplatform - Gaming Headset - Quartz Only,2,UI2720,Mozart,5,Terima Kasih GGS. Barang sampai dengan nyaman dan cepat,Lebih dari 1 tahun lalu,Varian: Quartz Only
PI0744,Razer Barracuda X QUARTZ Wireless Multiplatform - Gaming Headset - Quartz Only,3,UI0250,R***i,4,"Barang tiba dalam kondisi baik,Earcupnya lembut. Tapi heran aja kok slow respon padahal online. Waktu pertama beli barang di toko ini cepat respon nya. Moga moga bisa leb...",Lebih dari 1 tahun lalu,Varian: Quartz Only
PI0745,Logitech G733 Lightspeed LILAC - Wireless Gaming Headset - G733 Only,1,UI1043,A***k,5,Nyaman dan praktis tinggal plug and play.,Lebih dari 1 tahun lalu,Varian: G733 Only
PI0746,Premium Garskin Viper Ultimate Skin Mouse - Doodles,1,UI0202,A***a,5,"Cukup presisi, ngga sempurna fittingnya tapi lumayan ok buat harga segini. Sayangnya saya gagal masang dibagian logonya karna logo r*zer terlalu ripuh",Lebih dari 1 tahun lalu,Varian: Rainbow Geo
PI0746,Premium Garskin Viper Ultimate Skin Mouse - Doodles,2,UI2721,Rafael,1,"minta tolong pasang hanya bagian tengahnya aja alasan sibuk hari sabtu, pdhl sudah konfirmasi admin toped ""BOLEH"" sampe sana cmn diblg ""GK BS, KITA KALAU SABT...",Lebih dari 1 tahun lalu,Varian: Cyber Punk
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,1,UI0447,D***i,5,"bekerja dgn baik. tapi ada satu minusnya, pas scroll dan klik kiri kadang ada suara ""ngik""",2 hari lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,2,UI2722,Osaka,5,"Agak slow respon, tapi untuk mouse enak bet asli ringan dpi 12k licin juga buat fps u tuk rgbnya gw suka 😅, untuk kabelnya udah pake nylon jadi ga tipis kabelnya dan ada...",3 hari lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,3,UI0064,R***a,5,semoga lancar one tap pake mouse ini,2 bulan lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,4,UI0202,A***a,5,nicee,2 bulan lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,5,UI2723,LBryan,5,"barang sampai, seller cepat respon, pengiriman cepat",2 bulan lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,6,UI2724,Pamujishop,5,"barang sesuai pesanan,, seller fast respon. tks",3 bulan lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,7,UI1332,Trian,5,"Feelnya enak ditangan, build qualitynya oke punya, worth it banget buat dijadiin pilihan",3 bulan lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,8,UI2725,R***q,5,Hitam habis dapetnya yang warna putih gampang kotor. Semoga awet.,6 bulan lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,9,UI0190,Dimas,5,Mousenya ringan enak dipake buat main fps,9 bulan lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,10,UI0171,Trianto,5,"ukuran nya pas dan nyaman di pakai,packaging nya rapi dan aman.",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,11,UI2058,S***r,5,"Mantep, mousenya best lah, built quality good, bahan ringan tp solid, support software, worth to buy",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,12,UI0202,A***a,5,Sensor mouse nya keren parah,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,13,UI0060,Muhammad,5,puas dah wkwk,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,14,UI2726,Fidelis,5,"dapet last stock xixixi, recommend dah pokoknya! thanks ganteng"" serigala (ggs)",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,15,UI2727,fariz,5,mouse mantap di harga nya. di tangan lebih enak ini daripada g102. panjang tangan 19+cm relax claw grip. SHEEESHHHH GREAT MOUSE!!,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,16,UI0220,Ahmad,5,"Mantap si ini, mouseny ringan sat set sat set.. gantungan kucin dan stikerny paling mantap wkwk terimakasi ggs 👍🏼",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,17,UI0826,Alfan,4,mantab,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,18,UI0263,Andhika,5,"barang Alhamdulillah bagus, kurir nya pun cpt banget padahal beda pulau hehe, ya overall sih bagus, terimakasih",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,19,UI2728,as,5,Nyaman dan praktis tinggal plug and play. Ukuran mouse pas ditangan.. Best value mouse.,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,20,UI0053,M***d,4,"barangnya bagus, Best value mouse.  cuma adminya kurang fast respon",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,21,UI2729,Adyt,5,"Packing baik, mouse mantap ringan",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,22,UI0060,Muhammad,5,Barang dalam kondisi baru. dapet Keychain juga 👌,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,23,UI0780,muhammad,5,good👍,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,24,UI2730,Rico,5,"keren, responsif dan barang sesuai, packing rapi",Lebih dari 1 tahun lalu,Varian: Hitam
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,25,UI0667,B***o,5,"pengirimannya cepet banget, mantap emang dah",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,26,UI0150,D***n,5,mantap barang sampai aman,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,27,UI1791,Imam,5,cakep mousenya 😍,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,28,UI0556,J***s,5,Meow meow meong meow meow begitu ulasan yang di berikan tuan saya kepada produk anda,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,29,UI0386,Reza,5,"mantap, dapet bonus stiker juga",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,30,UI2731,Edbert,5,"mantab dan puas, packaging okay! terima kasih",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,31,UI2732,Sawitri,5,"Barang bagus, sesuai diskripsi",Lebih dari 1 tahun lalu,Varian: Hitam
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,32,UI0346,F***n,5,"barangnya mantap lancar jaya, tapi untuk kedepannya saya sarankan untuk setiap pengiriman barang yang mudah rusak jika terbanting seperti mouse, baiknya dilapisin bubble...",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,33,UI2733,Frediansyah,5,"keren, pengiriman cepat, barang mulus",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,34,UI0591,Ridho,5,Cakep bet,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,35,UI0041,Arif,5,dapet bonus gantungan kunci 👍,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,36,UI0267,Steven,5,mouse terbaik di alam semesta,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,37,UI0585,Rio,5,"GILA Ga nyangka mousenya enteng banget dari sebelumnya DA Luna yang sekitar 109Gram dan sekarang megang 76gram beda jauh, yang biasanya tangan bisa pas klik ini itu sekar...",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,38,UI2734,Sulthon,5,Mantaaap,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,39,UI0159,R***n,5,mantap barang nyampe dengan selamat 👍,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,40,UI2735,M***g,5,"Respon Ok, Mouse sesuai diskripsi d berfungsi dgn baik. Paket repi dan Thanks Seller🙏🙏",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,41,UI2736,Febry,5,so far so good,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,42,UI2737,Saki,5,Barang sangat bagus dan respon toko sangat cepat.,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,43,UI2738,ardian,5,datang cepat dan barang sesuai ekspektasi. g102 mah lewat. thanks gantungannya. gg guys👍,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,44,UI2739,febri,5,"mousenya mantap, semoga awettt",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,45,UI0152,T***n,5,"Barang sampai dengan Kondisi yang sangat bagus, pristine. Proses dari pihak toko juga cepat, memang yang terbaik dah. Terima kasih GoodGamingStore!",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,46,UI0150,D***n,5,"barang nya bagus , worth it banget diharganya",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,47,UI2740,Fajri,5,none,Lebih dari 1 tahun lalu,Varian: Hitam
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,48,UI0165,Samuel,5,none,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,49,UI0660,S***y,5,"barang diterima dengan selamat, reccomend bngt, bonus gantungan kunci juga",Lebih dari 1 tahun lalu,Varian: Hitam
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,50,UI1413,R***s,5,"yoi mantep dah, nyaman buat fps ringan bgt,build quality yg skrg makin bagus, thanks gelangnya ggs!",Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,51,UI1229,Maulana,5,lucuuuuu,Lebih dari 1 tahun lalu,Varian: Putih
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,52,UI1288,P***a,5,"Akhirnya yg di tunggu² anak bujang datang jg, barang bagus dan berfungsi dgn baik, terima kasih..sukses selalu 👍",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,53,UI0447,D***i,5,Mantap penjual respondnya cepat,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,54,UI2741,MuhamadRagil,5,"barang sampe cepet dan sesuai, adminnya juga fast response",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,55,UI2742,Rendra,5,bintang yang menilai....mantep bonus2nya 👍,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,56,UI0127,K***n,5,mantap,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,57,UI0025,Iwan,5,"pengiriman cepat, barang jalan dengan baik",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,58,UI0007,R***y,5,"Enak buat Palm Grip (panjang tangan saya 19 cm). Dapet bonus feet cadangan, sticker, sama gelang.",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,59,UI2743,Rehhagel,5,Mantap semoga awet,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,60,UI1683,A***g,5,semoga no double click issue setelah pemakaian jangka panjang. Ukuran tangan 19x9 enak banget pakek palm grip sama fingertip. Ada bonus gelang dan stiker juga yg keren ba...,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,61,UI2744,Tintin,5,bener2 mantul....paketnya cepat banget dikirimnya....kerennn....sukses selalu...,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,62,UI0036,A***i,4,"Ada sedikit cacat produksi, tapi overall click, sensor, dll mantap",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,63,UI0203,A***n,5,#NAME?,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,64,UI0323,Ibnu,5,"mantap, barang sampai dengan selamat. buble wrap dikasih bonus stiker sama gelang. yang paling penting dikasih invoice jagi gampang klo mau klaim garansi. suskes selalu g...",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,65,UI0061,G***g,5,"Overall untuk kualitas build quality mirip g102, sensor up to 12400 dpi, suara mousenya enak, rgb bisa diatur lewat software vortex series atau lewat backward+dpi, pas un...",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,66,UI0649,S***t,5,bagus bagus,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,67,UI2745,Friendsen,5,recommended seller,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,68,UI2746,ElangGentan,5,"RGBnya bagus, banyak effectnya. Sensornya juga lumayan, dan pilihan setting untuk tombolnya banyak",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,69,UI2747,Dana,5,"barang cepat, fast respon",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,70,UI2402,W***l,5,"belasan tahun udh gak pernah pke mouse wired, akhirnya pke lgi.. tapi anehny pke wired berasa wireless.. kabel ny ringan n mouseny jg ringan.. norak banget baru nyobain m...",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,71,UI2169,Fachrul,5,"Respon cepat, barang sesuai gambar dan deskripsi",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,72,UI0053,M***d,5,sangat recommended beli disini 👍,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,73,UI2748,Om,5,"Siappp..sdh diterima ya gan, thank u",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,74,UI0249,Ilham,5,"shape: Clone nya Viper Ultimate cable: Paracord, enak banget enteng sensor: pmw 3327 cocok lah buat fps untuk kelas entry level shape: tangan 20x10cm saya bisa pake finge...",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,75,UI2749,Widyo,5,"Barang sesuai, respon cepat, packing aman. Terima kasih gelangnya, The best 👍👍👍",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,76,UI0602,Farhan,5,"GGS the best emang udah fast response, pengiriman cepet juga dapet free gelang juga, mantap dah",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,77,UI2750,crist,5,"mouse low budget yg feelnya enak, rgb nya juga terang banget, recommend pokoknya",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,78,UI0190,Dimas,5,none,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,79,UI0871,MUHAMMAD,5,mantap,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,80,UI0159,R***n,5,Produk berfungsi baik. Thanks gan,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,81,UI0346,F***n,5,"barang aman, seller komunikatif, overall ntapsss. dapet bonus bracelet juga, tengkyu mintt.",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,82,UI0150,D***n,5,Pengiriman super cepatt dan ada bonus gelang nya . Packing sangatt okee 👍👍👍,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,83,UI2751,Gumilar,5,"Ukuran nya gede, untung pas di tangan. tapi kalau tangan kiri bisa pake model palm, tangan kanan malah kurang nyaman pake mode palm. bingung. Tapi lumayan lah apps nya bi...",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,84,UI2422,Erico,5,"best toko selama belanja gear gaming online pelayanan benar"" responsif dapet bonus bracelet dan ketika tau ekspedisinya anteraja yang ketika liat ulasannya banyak yg...",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,85,UI1956,Windhu,5,fast response dsn cepat sampai... baru bisa saya coba nanti malam,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,86,UI0016,Fahmi,5,"mantap barang sampai dengan aman dan selamat, teruskan...",Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,87,UI0775,e***l,5,barang aman sampe rumah dan cepat,Lebih dari 1 tahun lalu,none
PI0067,VortexSeries GX107 - Gaming Mouse - Putih,88,UI0177,F***d,5,"Normal, Barang Oke",Lebih dari 1 tahun lalu,none
PI0747,Razer Blackshark V2 Pro Rainbow Six Edt - Gaming Headset,1,UI2752,Alfonadi,5,"Suara mantap, Nyaman dan praktis tinggal plug and play ,keren barangnya, earcup adem untuk dipake lama,",Lebih dari 1 tahun lalu,none
PI0747,Razer Blackshark V2 Pro Rainbow Six Edt - Gaming Headset,2,UI2753,Magdalena,5,none,Lebih dari 1 tahun lalu,none
PI0747,Razer Blackshark V2 Pro Rainbow Six Edt - Gaming Headset,3,UI2754,valen,5,"Gokil r6 edition keren punya pokoknya, minus 1 dari edition ini..... no pouch :( punya blackshark v2 pro yg hitam dapet pouch nya, di r6 edition ini kaget ga dapet pouch....",Lebih dari 1 tahun lalu,none
PI0748,Steelseries Prime Wireless - Wireless Pro Series Gaming Mouse - Prime Only,1,UI2755,Agni,5,Best mouse ever. Ga nyesel beli ini drpd g pro superlight (keentengan) dan ga ada lampu samsek. Grip juga enakan ini karena ada tekstur nya gak smooth kyk logitech. Overa...,Lebih dari 1 tahun lalu,Varian: Prime+Angpao
PI0749,GALAX Gaming Chair GC-01 - RGB Effect - Hitam,1,UI2756,Liana,5,none,Lebih dari 1 tahun lalu,Varian: Putih
PI0749,GALAX Gaming Chair GC-01 - RGB Effect - Hitam,2,UI0326,W***i,4,1 baut bawaan yg terpasang susah d buka☹️ malah jd slek.. saran seharusnya baut2nya dalam kondisi tidak terpasang dri awal semuanya,Lebih dari 1 tahun lalu,Varian: Putih
PI0750,Rexus Earphone S100i - Gaming Earphone - Pink,1,UI0192,B***i,5,Best value headset,6 bulan lalu,Varian: Pink
PI0751,"ASUS ROG Strix XG32VC 32"" VA Curved Gaming Monitor 1440p, 170Hz, 1ms",1,UI0257,F***a,5,"admin responsif & ramah, packing rapi, barang diterima dalam kondisi baik, pesanan diproses cepat",Lebih dari 1 tahun lalu,none
PI0751,"ASUS ROG Strix XG32VC 32"" VA Curved Gaming Monitor 1440p, 170Hz, 1ms",2,UI2757,Timo,5,👍👍,Lebih dari 1 tahun lalu,none
PI0751,"ASUS ROG Strix XG32VC 32"" VA Curved Gaming Monitor 1440p, 170Hz, 1ms",3,UI2736,Febry,5,👍👍,Lebih dari 1 tahun lalu,none
PI0752,Corsair K65 RGB Mini 60% Mechanical Keyboard - Linear - Putih,1,UI2260,Billy,5,kualitas barang dan pelayanan,Lebih dari 1 tahun lalu,Varian: Putih
PI0752,Corsair K65 RGB Mini 60% Mechanical Keyboard - Linear - Putih,2,UI2234,Reginald,5,Ganteng maksimal jek!!! Kesampean jg 1 set hardware corsair,Lebih dari 1 tahun lalu,none
PI0752,Corsair K65 RGB Mini 60% Mechanical Keyboard - Linear - Putih,3,UI1781,Fadhli,5,none,Lebih dari 1 tahun lalu,none
PI0752,Corsair K65 RGB Mini 60% Mechanical Keyboard - Linear - Putih,4,UI2403,A,5,"bagus banget, kondisi 10/10 perfect, cinta sama produknya, really recommended",Lebih dari 1 tahun lalu,none
PI0753,ONEX FT700 Premium Quality Gaming Chair Kursi - Black,1,UI2540,Eno,5,the best pelayanannya oke banget barangnya juga mantaap,Lebih dari 1 tahun lalu,Varian: Black
PI0754,Rexus Keyboard Gaming Fortress K9TKL - Hitam,1,UI0220,Ahmad,5,"barang berfungsi baik, respond seller baik cepat",Lebih dari 1 tahun lalu,Varian: Hitam
PI0755,Cooler Master Mouse CM110 RGB Gaming Mouse,1,UI2758,girisannnn,5,Nyaman dan praktis tinggal plug and play,Lebih dari 1 tahun lalu,none
