id_produk,nama_produk,id_user,nama_akun,rating_user,ulasan_produk,waktu_review,varian_produk,kategori
PI0189,"Fantech ATOM96 MK890 RGB Keyboard Gaming Mechanical Full Size - ATOM81 NAVY, Red Switch",UI1073,Dhimas,5,"barang sesuai Original keren, sesuai dengan di foto, untuk sekarang pemakaian sih enak aja belum ketemu misalnya dimana. recomended seller juga pengiriman sameday cepet.",1 bulan lalu,Varian: ATOM96 V2 NAVY - Blue Switch,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI0189,"Fantech ATOM96 MK890 RGB Keyboard Gaming Mechanical Full Size - ATOM81 NAVY, Red Switch",UI0045,Muhamad,5,mantap barang nya sesuai pesanan,4 bulan lalu,Varian: Abu-abu - Blue Switch,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI0189,"Fantech ATOM96 MK890 RGB Keyboard Gaming Mechanical Full Size - ATOM81 NAVY, Red Switch",UI0684,Ade,4,"Untuk harga segini, udah ok sih tujuan bkn untuk game cuman buat komputer kantor. Build quality dari body dia solid plastik dan ada tesktur agak kasar di keycap nya but o...",4 bulan lalu,Varian: Abu-abu - Blue Switch,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI0189,"Fantech ATOM96 MK890 RGB Keyboard Gaming Mechanical Full Size - ATOM81 NAVY, Red Switch",UI1074,Hasan,5,enak banget buildnya walaupun ABS. dan layout keyboardnya pas bgt buat yg mau full tapi ga kepanjangan.top dah,5 bulan lalu,Varian: Hitam - Red Switch,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI0189,"Fantech ATOM96 MK890 RGB Keyboard Gaming Mechanical Full Size - ATOM81 NAVY, Red Switch",UI0285,M***A,4,"barang nya sesuai, cmn pengiriman lewat estimasi. sampai perlu di datangi kantor kurir nya",5 bulan lalu,Varian: Abu-abu - Red Switch,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI0189,"Fantech ATOM96 MK890 RGB Keyboard Gaming Mechanical Full Size - ATOM81 NAVY, Red Switch",UI0267,Steven,5,"Seller fast respon banget, ramah, pengiriman juga cepat diproses dan dpt gift jugaa. Sukses terus deh buat goodgamingshop",6 bulan lalu,Varian: Hitam - Red Switch,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI0189,"Fantech ATOM96 MK890 RGB Keyboard Gaming Mechanical Full Size - ATOM81 NAVY, Red Switch",UI1075,Aisyah,5,patenn sesuai expetasi dan cepat sampai sat set sat set !!!,9 bulan lalu,Varian: Hitam - Red Switch,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI0189,"Fantech ATOM96 MK890 RGB Keyboard Gaming Mechanical Full Size - ATOM81 NAVY, Red Switch",UI1076,fazli,4,led key nomber 1 nya ngga nyala tpi gpp barang nice layout unik wort it si,10 bulan lalu,Varian: Abu-abu - Red Switch,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI0189,"Fantech ATOM96 MK890 RGB Keyboard Gaming Mechanical Full Size - ATOM81 NAVY, Red Switch",UI0407,F***l,5,"saya mah simple..selama prosesnya sat set..barang datang dalam keadaan bagus, sesuai deskripsi dan gak ada waktu pengirimannya kilat (padahal beda pulau) auto bintang li...",11 bulan lalu,Varian: Hitam - Red Switch,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0973,L***n,5,gacor mouse sejuta umat,2 minggu lalu,Varian: Putih - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1077,Eka,5,mantep,1 bulan lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0060,Muhammad,5,Pelayanannya 🔥❤️,1 bulan lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0441,R***l,5,produk baik dan produk datang sangat cepat,2 bulan lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1078,Sendi,5,"Ekspedisi badut, lama banget. padahal pengen pake. Tapi mousenya cakep sih 😘😘",4 bulan lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1079,Cahyo,5,none,5 bulan lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1080,w***u,5,none,7 bulan lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1081,Jemmi,5,none,Lebih dari 1 tahun lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1082,ryan,5,"sudah beberapa kali belanja disini, barang oke pelayanan oke",Lebih dari 1 tahun lalu,Varian: Putih - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0183,Ricardo,5,Barang ori mantap,Lebih dari 1 tahun lalu,Varian: Putih - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0165,Samuel,5,"Keren bgt! stiker tokonya keren juga wkwkw, recommend barang original.",Lebih dari 1 tahun lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1083,Farid,5,fast respon,Lebih dari 1 tahun lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0023,S***l,5,"Mouse sampai dalam kondisi aman dan sesuai pesanan, respon penjual juga baik dan cepat",Lebih dari 1 tahun lalu,Varian: Putih - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0346,F***n,5,debes lahh poko nya💥💥,Lebih dari 1 tahun lalu,Varian: Putih - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0530,Aryakhrs,5,mntappp,Lebih dari 1 tahun lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1084,ian,5,"bagus barangnya, belum dicoba",Lebih dari 1 tahun lalu,Varian: Putih - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0176,J***n,5,puass. proses barang cepat. sampai dengan aman. tanpa lecet. langsung pakai langsung main,Lebih dari 1 tahun lalu,Varian: Hitam - Mouse Only,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1085,vas,5,bagus dan desainnya juga oke,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0203,A***n,5,barang berkualitas,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1086,H***i,5,"kualitas barang bagus sesuai deskripsi, sblmnya pake mouse ini juga warna hitam dan feel nya sama...",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0060,Muhammad,5,"barang sampe dengan tujuan, bagus tidak ada lecet sedikitpun makasih",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1087,Rahman,5,nuhun gan,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0021,H***n,5,mantapp aman,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0064,R***a,5,mantap semoga awet,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0159,R***n,5,Mantap desain bagus pas ditangan,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1088,Dian,5,Pengiriman cepet banget. Dpaet bonus lagi. Untuk ukuran mouse agak kecil untuk ukuran tangannya besar. Mudah2an awet,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1089,Giovano,5,pengiriman cepat dan barang sampai tanpa lecet,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0864,N***n,5,Bagus,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0686,Andrian,5,Mantaps lah,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0317,a***a,5,"Mousenya recommended, bisa di atur lewat soft Logitech dan pengiriman nya cepat. thanks min 👍🏻",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1090,Afdhal,5,"terimakasih barangnya sudah sampai tepat waktu, dan sellernya sangat responsif sekali",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0202,A***a,5,"Barang datang cepet, barang berfungsi sesuai dengan harapan, waktu dicek double klik singkat tidak ada tanda - tanda double klik, dan waktu didaftarkan di web logitech ternyata bisa. Semoga kedepannya awet. Terima kasih",Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0496,Rizki,5,Mouse berfungsi dengan baik.,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1091,Nita,5,"makasih paket sdh smpi,pak kurir baik,respon penjual baik dan cepat",Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0759,d***y,5,"Sip barang sudah sampai, dan bekerja dengan baik 👍👍",Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1092,Wibrian,5,Barang di terima dengan baik..,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI1093,Evy,5,Sesuai deskripsi dan original..,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
PI0017,"Logitech G102 V2 Lightsync - Gaming Mouse - Hitam, Mouse Only",UI0159,R***n,5,Mantul,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris Komputer & Laptop, Mouse"
